YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2020-09,WEEKENDS/HOLIDAY,14,TRAIN,CC6,2687,3385
2020-09,WEEKDAY,14,TRAIN,CC6,4893,6831
2020-09,WEEKENDS/HOLIDAY,12,TRAIN,EW32,790,151
2020-09,WEEKDAY,12,TRAIN,EW32,1204,463
2020-09,WEEKENDS/HOLIDAY,22,TRAIN,NE16/STC,4176,11644
2020-09,WEEKDAY,22,TRAIN,NE16/STC,10278,29687
2020-09,WEEKDAY,12,TRAIN,NS11,28559,20167
2020-09,WEEKENDS/HOLIDAY,12,TRAIN,NS11,13878,9150
2020-09,WEEKDAY,20,TRAIN,EW23,29925,31083
2020-09,WEEKENDS/HOLIDAY,20,TRAIN,EW23,8998,10134
2020-09,WEEKENDS/HOLIDAY,17,TRAIN,DT8,817,945
2020-09,WEEKDAY,17,TRAIN,DT8,6055,2681
2020-09,WEEKDAY,18,TRAIN,NE7/DT12,33322,25420
2020-09,WEEKENDS/HOLIDAY,18,TRAIN,NE7/DT12,10074,8832
2020-09,WEEKENDS/HOLIDAY,8,TRAIN,BP3,1436,461
2020-09,WEEKDAY,8,TRAIN,BP3,7744,2226
2020-09,WEEKDAY,16,TRAIN,CC7,6977,5883
2020-09,WEEKENDS/HOLIDAY,16,TRAIN,CC7,1666,2203
2020-09,WEEKDAY,14,TRAIN,NE10,12515,11138
2020-09,WEEKENDS/HOLIDAY,14,TRAIN,NE10,3687,3920
2020-09,WEEKDAY,10,TRAIN,DT17,3050,8246
2020-09,WEEKENDS/HOLIDAY,10,TRAIN,DT17,631,1168
2020-09,WEEKDAY,16,TRAIN,BP2,2150,3033
2020-09,WEEKENDS/HOLIDAY,16,TRAIN,BP2,972,989
2020-09,WEEKENDS/HOLIDAY,23,TRAIN,NS11,1591,7915
2020-09,WEEKDAY,23,TRAIN,NS11,3635,19396
2020-09,WEEKENDS/HOLIDAY,5,TRAIN,EW1,1478,112
2020-09,WEEKDAY,5,TRAIN,EW1,9625,571
2020-09,WEEKDAY,10,TRAIN,NE11,3853,2084
2020-09,WEEKENDS/HOLIDAY,10,TRAIN,NE11,1320,860
2020-09,WEEKDAY,5,TRAIN,NS2,10603,1761
2020-09,WEEKENDS/HOLIDAY,5,TRAIN,NS2,1723,281
2020-09,WEEKDAY,21,TRAIN,NS18,4633,16258
2020-09,WEEKENDS/HOLIDAY,21,TRAIN,NS18,1532,5789
2020-09,WEEKDAY,5,TRAIN,DT13,213,45
2020-09,WEEKENDS/HOLIDAY,5,TRAIN,DT13,26,12
2020-09,WEEKENDS/HOLIDAY,19,TRAIN,EW8/CC9,17011,13248
2020-09,WEEKDAY,19,TRAIN,EW8/CC9,48863,47431
2020-09,WEEKDAY,7,TRAIN,DT25,6064,7910
2020-09,WEEKENDS/HOLIDAY,7,TRAIN,DT25,835,612
2020-09,WEEKDAY,11,TRAIN,CC26,1713,1601
2020-09,WEEKENDS/HOLIDAY,11,TRAIN,CC26,645,484
2020-09,WEEKDAY,8,TRAIN,EW1,51106,20291
2020-09,WEEKENDS/HOLIDAY,8,TRAIN,EW1,8201,3783
2020-09,WEEKDAY,6,TRAIN,SE4,4646,714
2020-09,WEEKENDS/HOLIDAY,6,TRAIN,SE4,637,253
2020-09,WEEKDAY,5,TRAIN,TE3,1197,18
2020-09,WEEKDAY,20,TRAIN,NS11,19242,47132
2020-09,WEEKENDS/HOLIDAY,20,TRAIN,NS11,6585,14044
2020-09,WEEKDAY,0,TRAIN,DT20,64,40
2020-09,WEEKENDS/HOLIDAY,0,TRAIN,DT20,20,26
2020-09,WEEKENDS/HOLIDAY,5,TRAIN,NS4/BP1,2414,733
2020-09,WEEKDAY,5,TRAIN,NS4/BP1,15066,4717
2020-09,WEEKDAY,10,TRAIN,CC3,749,6878
2020-09,WEEKENDS/HOLIDAY,10,TRAIN,CC3,350,2687
2020-09,WEEKENDS/HOLIDAY,16,TRAIN,EW18,4314,4386
2020-09,WEEKDAY,16,TRAIN,EW18,13345,13355
2020-09,WEEKDAY,20,TRAIN,NS10,21553,51534
2020-09,WEEKENDS/HOLIDAY,20,TRAIN,NS10,6434,15271
2020-09,WEEKDAY,11,TRAIN,NE12/CC13,19799,15635
2020-09,WEEKENDS/HOLIDAY,11,TRAIN,NE12/CC13,8905,6998
2020-09,WEEKENDS/HOLIDAY,15,TRAIN,DT8,740,791
2020-09,WEEKDAY,15,TRAIN,DT8,6901,2947
2020-09,WEEKENDS/HOLIDAY,16,TRAIN,PW1,597,492
2020-09,WEEKDAY,16,TRAIN,PW1,968,896
2020-09,WEEKENDS/HOLIDAY,11,TRAIN,EW13/NS25,6202,18385
2020-09,WEEKDAY,11,TRAIN,EW13/NS25,10552,36216
2020-09,WEEKENDS/HOLIDAY,11,TRAIN,SW8,856,476
2020-09,WEEKDAY,11,TRAIN,SW8,2093,1072
2020-09,WEEKENDS/HOLIDAY,5,TRAIN,DT34,182,0
2020-09,WEEKDAY,5,TRAIN,DT34,1123,10
2020-09,WEEKENDS/HOLIDAY,7,TRAIN,BP4,578,293
2020-09,WEEKDAY,7,TRAIN,BP4,5386,5050
2020-09,WEEKENDS/HOLIDAY,10,TRAIN,EW23,11756,10313
2020-09,WEEKDAY,10,TRAIN,EW23,25579,26418
2020-09,WEEKDAY,13,TRAIN,DT25,3677,2203
2020-09,WEEKENDS/HOLIDAY,13,TRAIN,DT25,829,724
2020-09,WEEKENDS/HOLIDAY,0,TRAIN,NS10,194,2459
2020-09,WEEKDAY,0,TRAIN,NS10,534,6541
2020-09,WEEKENDS/HOLIDAY,5,TRAIN,BP5,194,87
2020-09,WEEKDAY,5,TRAIN,BP5,862,461
2020-09,WEEKENDS/HOLIDAY,20,TRAIN,NE10,2374,3924
2020-09,WEEKDAY,20,TRAIN,NE10,7363,11631
2020-09,WEEKDAY,14,TRAIN,EW4,11498,7977
2020-09,WEEKENDS/HOLIDAY,14,TRAIN,EW4,3659,2943
2020-09,WEEKENDS/HOLIDAY,20,TRAIN,BP13,158,242
2020-09,WEEKDAY,20,TRAIN,BP13,369,1004
2020-09,WEEKDAY,21,TRAIN,DT3,1594,4983
2020-09,WEEKENDS/HOLIDAY,21,TRAIN,DT3,506,1847
2020-09,WEEKDAY,22,TRAIN,DT3,1230,4279
2020-09,WEEKENDS/HOLIDAY,22,TRAIN,DT3,542,1484
2020-09,WEEKDAY,10,TRAIN,DT5,7592,7176
2020-09,WEEKENDS/HOLIDAY,10,TRAIN,DT5,4494,3617
2020-09,WEEKENDS/HOLIDAY,14,TRAIN,PE6,2325,2113
2020-09,WEEKDAY,14,TRAIN,PE6,5644,6998
2020-09,WEEKDAY,20,TRAIN,EW25,2991,9221
2020-09,WEEKENDS/HOLIDAY,20,TRAIN,EW25,1445,2412
2020-09,WEEKDAY,9,TRAIN,EW29,2693,12942
2020-09,WEEKENDS/HOLIDAY,9,TRAIN,EW29,898,1849
2020-09,WEEKDAY,10,TRAIN,BP5,1844,1159
2020-09,WEEKENDS/HOLIDAY,10,TRAIN,BP5,837,453
2020-09,WEEKENDS/HOLIDAY,5,TRAIN,SE1,289,70
2020-09,WEEKDAY,5,TRAIN,SE1,1682,588
2020-09,WEEKENDS/HOLIDAY,9,TRAIN,EW17,6953,6711
2020-09,WEEKDAY,9,TRAIN,EW17,22981,22848
2020-09,WEEKDAY,20,TRAIN,DT6,2230,3163
2020-09,WEEKENDS/HOLIDAY,20,TRAIN,DT6,600,1252
2020-09,WEEKDAY,11,TRAIN,EW11,12300,12166
2020-09,WEEKENDS/HOLIDAY,11,TRAIN,EW11,4763,4753
2020-09,WEEKDAY,10,TRAIN,EW20,10920,8167
2020-09,WEEKENDS/HOLIDAY,10,TRAIN,EW20,4505,2792
2020-09,WEEKDAY,16,TRAIN,CC12,6172,3447
2020-09,WEEKENDS/HOLIDAY,16,TRAIN,CC12,1125,1097
2020-09,WEEKDAY,19,TRAIN,NE4/DT19,57463,34878
2020-09,WEEKENDS/HOLIDAY,19,TRAIN,NE4/DT19,20288,13118
2020-09,WEEKENDS/HOLIDAY,13,TRAIN,CC3,1380,2172
2020-09,WEEKDAY,13,TRAIN,CC3,2868,3680
2020-09,WEEKDAY,20,TRAIN,DT10,1472,2283
2020-09,WEEKENDS/HOLIDAY,20,TRAIN,DT10,398,699
2020-09,WEEKENDS/HOLIDAY,14,TRAIN,CC22/EW21,5050,4118
2020-09,WEEKDAY,14,TRAIN,CC22/EW21,18962,12565
2020-09,WEEKDAY,5,TRAIN,CC6,109,17
2020-09,WEEKENDS/HOLIDAY,5,TRAIN,CC6,19,4
2020-09,WEEKDAY,7,TRAIN,DT31,15861,6900
2020-09,WEEKENDS/HOLIDAY,7,TRAIN,DT31,1641,753
2020-09,WEEKENDS/HOLIDAY,0,TRAIN,CC23,10,33
2020-09,WEEKDAY,0,TRAIN,CC23,23,70
2020-09,WEEKDAY,20,TRAIN,NE12/CC13,16008,22851
2020-09,WEEKENDS/HOLIDAY,20,TRAIN,NE12/CC13,6293,7342
2020-09,WEEKENDS/HOLIDAY,22,TRAIN,CC19/DT9,852,625
2020-09,WEEKDAY,22,TRAIN,CC19/DT9,2500,1674
2020-09,WEEKENDS/HOLIDAY,5,TRAIN,NS23,86,44
2020-09,WEEKDAY,5,TRAIN,NS23,408,362
2020-09,WEEKENDS/HOLIDAY,18,TRAIN,CC28,1190,1150
2020-09,WEEKDAY,18,TRAIN,CC28,4902,6140
2020-09,WEEKDAY,15,TRAIN,CC19/DT9,5317,5470
2020-09,WEEKENDS/HOLIDAY,15,TRAIN,CC19/DT9,3087,2815
2020-09,WEEKENDS/HOLIDAY,9,TRAIN,CC27,234,977
2020-09,WEEKDAY,9,TRAIN,CC27,667,8599
2020-09,WEEKENDS/HOLIDAY,19,TRAIN,NE11,934,1403
2020-09,WEEKDAY,19,TRAIN,NE11,4492,4699
2020-09,WEEKENDS/HOLIDAY,20,TRAIN,PE6,1599,1604
2020-09,WEEKDAY,20,TRAIN,PE6,3661,5092
2020-09,WEEKENDS/HOLIDAY,8,TRAIN,PE3,1495,1325
2020-09,WEEKDAY,8,TRAIN,PE3,7228,5183
2020-09,WEEKENDS/HOLIDAY,14,TRAIN,EW29,3005,2249
2020-09,WEEKDAY,14,TRAIN,EW29,7522,5192
2020-09,WEEKDAY,18,TRAIN,BP9,2205,4124
2020-09,WEEKENDS/HOLIDAY,18,TRAIN,BP9,670,708
2020-09,WEEKENDS/HOLIDAY,21,TRAIN,CC28,478,1316
2020-09,WEEKDAY,21,TRAIN,CC28,1211,3429
2020-09,WEEKENDS/HOLIDAY,17,TRAIN,PE1,1106,1087
2020-09,WEEKDAY,17,TRAIN,PE1,3046,4435
2020-09,WEEKDAY,16,TRAIN,EW14/NS26,33788,12284
2020-09,WEEKENDS/HOLIDAY,16,TRAIN,EW14/NS26,5180,3171
2020-09,WEEKENDS/HOLIDAY,9,TRAIN,NS4/BP1,9933,7447
2020-09,WEEKDAY,9,TRAIN,NS4/BP1,30274,19650
2020-09,WEEKDAY,8,TRAIN,BP13,2847,841
2020-09,WEEKENDS/HOLIDAY,8,TRAIN,BP13,581,270
2020-09,WEEKENDS/HOLIDAY,15,TRAIN,EW2/DT32,17139,17843
2020-09,WEEKDAY,15,TRAIN,EW2/DT32,40185,46558
2020-09,WEEKDAY,17,TRAIN,NS19,43229,48169
2020-09,WEEKENDS/HOLIDAY,17,TRAIN,NS19,14346,14368
2020-09,WEEKENDS/HOLIDAY,10,TRAIN,CC4/DT15,1755,5601
2020-09,WEEKDAY,10,TRAIN,CC4/DT15,5582,15942
2020-09,WEEKDAY,20,TRAIN,CC20,2254,3087
2020-09,WEEKENDS/HOLIDAY,20,TRAIN,CC20,731,1065
2020-09,WEEKENDS/HOLIDAY,21,TRAIN,BP4,181,670
2020-09,WEEKDAY,21,TRAIN,BP4,1294,2041
2020-09,WEEKENDS/HOLIDAY,19,TRAIN,EW20,3365,4032
2020-09,WEEKDAY,19,TRAIN,EW20,13591,16171
2020-09,WEEKENDS/HOLIDAY,13,TRAIN,PE5,1668,1447
2020-09,WEEKDAY,13,TRAIN,PE5,7149,6218
2020-09,WEEKDAY,13,TRAIN,CC26,1848,2521
2020-09,WEEKENDS/HOLIDAY,13,TRAIN,CC26,708,724
2020-09,WEEKENDS/HOLIDAY,11,TRAIN,SW5,2886,2069
2020-09,WEEKDAY,11,TRAIN,SW5,6103,4680
2020-09,WEEKDAY,0,TRAIN,EW18,10,265
2020-09,WEEKENDS/HOLIDAY,0,TRAIN,EW18,10,130
2020-09,WEEKDAY,20,TRAIN,EW32,4226,766
2020-09,WEEKENDS/HOLIDAY,20,TRAIN,EW32,409,243
2020-09,WEEKENDS/HOLIDAY,10,TRAIN,CC17,952,653
2020-09,WEEKDAY,10,TRAIN,CC17,2890,1600
2020-09,WEEKDAY,13,TRAIN,CC25,3544,3211
2020-09,WEEKENDS/HOLIDAY,13,TRAIN,CC25,1658,1313
2020-09,WEEKENDS/HOLIDAY,15,TRAIN,PW7,574,725
2020-09,WEEKDAY,15,TRAIN,PW7,1316,2066
2020-09,WEEKENDS/HOLIDAY,5,TRAIN,NE11,28,20
2020-09,WEEKDAY,5,TRAIN,NE11,235,231
2020-09,WEEKDAY,16,TRAIN,PE1,2295,3502
2020-09,WEEKENDS/HOLIDAY,16,TRAIN,PE1,1006,1054
2020-09,WEEKDAY,18,TRAIN,NS23,42696,42496
2020-09,WEEKENDS/HOLIDAY,18,TRAIN,NS23,15249,13788
2020-09,WEEKENDS/HOLIDAY,19,TRAIN,SE2,978,1989
2020-09,WEEKDAY,19,TRAIN,SE2,2710,8534
2020-09,WEEKDAY,5,TRAIN,NS15,4487,1862
2020-09,WEEKENDS/HOLIDAY,5,TRAIN,NS15,687,206
2020-09,WEEKENDS/HOLIDAY,12,TRAIN,BP10,1287,1138
2020-09,WEEKDAY,12,TRAIN,BP10,2845,2629
2020-09,WEEKDAY,10,TRAIN,NE10,11589,7344
2020-09,WEEKENDS/HOLIDAY,10,TRAIN,NE10,4424,2971
2020-09,WEEKENDS/HOLIDAY,6,TRAIN,CC4/DT15,69,920
2020-09,WEEKDAY,6,TRAIN,CC4/DT15,278,5540
2020-09,WEEKDAY,7,TRAIN,EW24/NS1,44308,142697
2020-09,WEEKENDS/HOLIDAY,7,TRAIN,EW24/NS1,6921,15425
2020-09,WEEKENDS/HOLIDAY,20,TRAIN,DT17,1071,486
2020-09,WEEKDAY,20,TRAIN,DT17,9429,1340
2020-09,WEEKDAY,6,TRAIN,CC6,730,2406
2020-09,WEEKENDS/HOLIDAY,6,TRAIN,CC6,137,940
2020-09,WEEKDAY,5,TRAIN,CC8,1170,171
2020-09,WEEKENDS/HOLIDAY,5,TRAIN,CC8,193,22
2020-09,WEEKDAY,9,TRAIN,CC23,1671,19543
2020-09,WEEKENDS/HOLIDAY,9,TRAIN,CC23,313,1270
2020-09,WEEKDAY,6,TRAIN,BP6/DT1,42851,22624
2020-09,WEEKENDS/HOLIDAY,6,TRAIN,BP6/DT1,5188,2602
2020-09,WEEKDAY,16,TRAIN,NE4/DT19,46950,35585
2020-09,WEEKENDS/HOLIDAY,16,TRAIN,NE4/DT19,20065,17382
2020-09,WEEKDAY,19,TRAIN,SE1,2568,6188
2020-09,WEEKENDS/HOLIDAY,19,TRAIN,SE1,917,1443
2020-09,WEEKENDS/HOLIDAY,10,TRAIN,CC28,1325,668
2020-09,WEEKDAY,10,TRAIN,CC28,2772,1841
2020-09,WEEKDAY,9,TRAIN,EW18,12588,17723
2020-09,WEEKENDS/HOLIDAY,9,TRAIN,EW18,3916,3912
2020-09,WEEKDAY,11,TRAIN,SW2,3158,1871
2020-09,WEEKENDS/HOLIDAY,11,TRAIN,SW2,1580,1000
2020-09,WEEKENDS/HOLIDAY,13,TRAIN,DT23,589,661
2020-09,WEEKDAY,13,TRAIN,DT23,1531,1872
2020-09,WEEKDAY,15,TRAIN,NS18,10206,11087
2020-09,WEEKENDS/HOLIDAY,15,TRAIN,NS18,4033,4128
2020-09,WEEKDAY,14,TRAIN,EW32,2551,1408
2020-09,WEEKENDS/HOLIDAY,14,TRAIN,EW32,670,291
2020-09,WEEKDAY,0,TRAIN,SW3,6,256
2020-09,WEEKENDS/HOLIDAY,0,TRAIN,SW3,6,103
2020-09,WEEKDAY,18,TRAIN,EW16/NE3,67151,18304
2020-09,WEEKENDS/HOLIDAY,18,TRAIN,EW16/NE3,5333,4958
2020-09,WEEKENDS/HOLIDAY,5,TRAIN,NS7,118,590
2020-09,WEEKDAY,5,TRAIN,NS7,627,3035
2020-09,WEEKENDS/HOLIDAY,22,TRAIN,DT23,386,294
2020-09,WEEKDAY,22,TRAIN,DT23,1308,858
2020-09,WEEKENDS/HOLIDAY,6,TRAIN,TE1,32,140
2020-09,WEEKDAY,6,TRAIN,TE1,212,920
2020-09,WEEKENDS/HOLIDAY,18,TRAIN,SW6,1009,1219
2020-09,WEEKDAY,18,TRAIN,SW6,3022,5750
2020-09,WEEKENDS/HOLIDAY,14,TRAIN,EW13/NS25,12878,16577
2020-09,WEEKDAY,14,TRAIN,EW13/NS25,26199,28114
2020-09,WEEKDAY,7,TRAIN,PE2,11677,6012
2020-09,WEEKENDS/HOLIDAY,7,TRAIN,PE2,1319,212
2020-09,WEEKENDS/HOLIDAY,19,TRAIN,EW4,2882,4046
2020-09,WEEKDAY,19,TRAIN,EW4,10542,16437
2020-09,WEEKDAY,10,TRAIN,CC6,2352,5081
2020-09,WEEKENDS/HOLIDAY,10,TRAIN,CC6,1863,2705
2020-09,WEEKDAY,11,TRAIN,NS12,8086,3944
2020-09,WEEKENDS/HOLIDAY,11,TRAIN,NS12,4041,1805
2020-09,WEEKDAY,9,TRAIN,CG1/DT35,1889,18290
2020-09,WEEKENDS/HOLIDAY,9,TRAIN,CG1/DT35,417,2038
2020-09,WEEKDAY,21,TRAIN,EW30,1798,276
2020-09,WEEKENDS/HOLIDAY,21,TRAIN,EW30,101,118
2020-09,WEEKDAY,16,TRAIN,CC24,25108,5295
2020-09,WEEKENDS/HOLIDAY,16,TRAIN,CC24,2369,1144
2020-09,WEEKDAY,15,TRAIN,PE1,2172,3206
2020-09,WEEKENDS/HOLIDAY,15,TRAIN,PE1,1009,1081
2020-09,WEEKDAY,6,TRAIN,EW32,909,7817
2020-09,WEEKENDS/HOLIDAY,6,TRAIN,EW32,276,1206
2020-09,WEEKENDS/HOLIDAY,19,TRAIN,PW7,443,860
2020-09,WEEKDAY,19,TRAIN,PW7,1312,3208
2020-09,WEEKENDS/HOLIDAY,17,TRAIN,SW2,1290,1202
2020-09,WEEKDAY,17,TRAIN,SW2,3357,4503
2020-09,WEEKDAY,22,TRAIN,CC4/DT15,12488,710
2020-09,WEEKENDS/HOLIDAY,22,TRAIN,CC4/DT15,5746,346
2020-09,WEEKENDS/HOLIDAY,8,TRAIN,EW5,8680,5450
2020-09,WEEKDAY,8,TRAIN,EW5,47017,23866
2020-09,WEEKENDS/HOLIDAY,18,TRAIN,CC24,2000,1651
2020-09,WEEKDAY,18,TRAIN,CC24,47947,7236
2020-09,WEEKDAY,7,TRAIN,DT24,10487,4913
2020-09,WEEKENDS/HOLIDAY,7,TRAIN,DT24,1497,696
2020-09,WEEKDAY,0,TRAIN,EW32,1,106
2020-09,WEEKENDS/HOLIDAY,0,TRAIN,EW32,0,5
2020-09,WEEKDAY,19,TRAIN,CC10/DT26,17051,13960
2020-09,WEEKENDS/HOLIDAY,19,TRAIN,CC10/DT26,3117,3471
2020-09,WEEKDAY,17,TRAIN,DT6,8637,5264
2020-09,WEEKENDS/HOLIDAY,17,TRAIN,DT6,1464,1448
2020-09,WEEKDAY,14,TRAIN,CC14,4773,6213
2020-09,WEEKENDS/HOLIDAY,14,TRAIN,CC14,1430,1623
2020-09,WEEKDAY,10,TRAIN,NS23,5143,33883
2020-09,WEEKENDS/HOLIDAY,10,TRAIN,NS23,2210,12840
2020-09,WEEKENDS/HOLIDAY,21,TRAIN,EW9,3137,5617
2020-09,WEEKDAY,21,TRAIN,EW9,7703,16544
2020-09,WEEKDAY,21,TRAIN,NE10,5404,10073
2020-09,WEEKENDS/HOLIDAY,21,TRAIN,NE10,1676,3980
2020-09,WEEKDAY,14,TRAIN,NE13,16700,17118
2020-09,WEEKENDS/HOLIDAY,14,TRAIN,NE13,7643,6771
2020-09,WEEKENDS/HOLIDAY,10,TRAIN,BP4,664,327
2020-09,WEEKDAY,10,TRAIN,BP4,2105,3937
2020-09,WEEKDAY,17,TRAIN,EW3,21638,21872
2020-09,WEEKENDS/HOLIDAY,17,TRAIN,EW3,5481,6515
2020-09,WEEKDAY,11,TRAIN,SW4,1065,644
2020-09,WEEKENDS/HOLIDAY,11,TRAIN,SW4,508,273
2020-09,WEEKENDS/HOLIDAY,20,TRAIN,DT34,565,1142
2020-09,WEEKDAY,20,TRAIN,DT34,2415,3390
2020-09,WEEKDAY,16,TRAIN,PW7,1660,2453
2020-09,WEEKENDS/HOLIDAY,16,TRAIN,PW7,634,719
2020-09,WEEKDAY,12,TRAIN,PE1,3392,2534
2020-09,WEEKENDS/HOLIDAY,12,TRAIN,PE1,1373,989
2020-09,WEEKENDS/HOLIDAY,18,TRAIN,NE8,9994,11928
2020-09,WEEKDAY,18,TRAIN,NE8,26278,33679
2020-09,WEEKENDS/HOLIDAY,13,TRAIN,DT10,1102,717
2020-09,WEEKDAY,13,TRAIN,DT10,5026,2161
2020-09,WEEKENDS/HOLIDAY,20,TRAIN,NS17/CC15,2573,3256
2020-09,WEEKDAY,20,TRAIN,NS17/CC15,7714,11177
2020-09,WEEKDAY,14,TRAIN,CC3,3405,2963
2020-09,WEEKENDS/HOLIDAY,14,TRAIN,CC3,1807,1729
2020-09,WEEKENDS/HOLIDAY,14,TRAIN,EW31,580,156
2020-09,WEEKDAY,14,TRAIN,EW31,1732,527
2020-09,WEEKENDS/HOLIDAY,0,TRAIN,NE11,6,20
2020-09,WEEKDAY,0,TRAIN,NE11,25,51
2020-09,WEEKDAY,16,TRAIN,DT10,4498,2974
2020-09,WEEKENDS/HOLIDAY,16,TRAIN,DT10,931,793
2020-09,WEEKENDS/HOLIDAY,10,TRAIN,EW3,5838,3237
2020-09,WEEKDAY,10,TRAIN,EW3,13916,8510
2020-09,WEEKDAY,23,TRAIN,EW26,1992,13055
2020-09,WEEKENDS/HOLIDAY,23,TRAIN,EW26,796,5490
2020-09,WEEKDAY,9,TRAIN,DT27,5106,9948
2020-09,WEEKENDS/HOLIDAY,9,TRAIN,DT27,1352,1334
2020-09,WEEKDAY,14,TRAIN,PE4,1117,1645
2020-09,WEEKENDS/HOLIDAY,14,TRAIN,PE4,527,606
2020-09,WEEKDAY,12,TRAIN,BP12,3026,1250
2020-09,WEEKENDS/HOLIDAY,12,TRAIN,BP12,889,520
2020-09,WEEKDAY,16,TRAIN,DT24,2990,4317
2020-09,WEEKENDS/HOLIDAY,16,TRAIN,DT24,1134,1344
2020-09,WEEKDAY,21,TRAIN,EW33,1552,477
2020-09,WEEKENDS/HOLIDAY,21,TRAIN,EW33,310,243
2020-09,WEEKDAY,9,TRAIN,NE12/CC13,27021,11407
2020-09,WEEKENDS/HOLIDAY,9,TRAIN,NE12/CC13,8144,4211
2020-09,WEEKENDS/HOLIDAY,21,TRAIN,SW2,446,1048
2020-09,WEEKDAY,21,TRAIN,SW2,1024,2726
2020-09,WEEKDAY,14,TRAIN,NE11,4512,3936
2020-09,WEEKENDS/HOLIDAY,14,TRAIN,NE11,1210,1116
2020-09,WEEKENDS/HOLIDAY,6,TRAIN,NE11,411,364
2020-09,WEEKDAY,6,TRAIN,NE11,2952,4400
2020-09,WEEKDAY,10,TRAIN,DT33,13997,3899
2020-09,WEEKENDS/HOLIDAY,10,TRAIN,DT33,5411,1530
2020-09,WEEKENDS/HOLIDAY,19,TRAIN,DT7,770,975
2020-09,WEEKDAY,19,TRAIN,DT7,3734,3183
2020-09,WEEKENDS/HOLIDAY,14,TRAIN,EW5,11307,9696
2020-09,WEEKDAY,14,TRAIN,EW5,25340,23811
2020-09,WEEKDAY,5,TRAIN,EW28,14151,557
2020-09,WEEKENDS/HOLIDAY,5,TRAIN,EW28,2148,108
2020-09,WEEKDAY,9,TRAIN,BP7,1028,801
2020-09,WEEKENDS/HOLIDAY,9,TRAIN,BP7,371,297
2020-09,WEEKENDS/HOLIDAY,15,TRAIN,EW30,589,98
2020-09,WEEKDAY,15,TRAIN,EW30,2434,228
2020-09,WEEKDAY,14,TRAIN,NS18,12303,9977
2020-09,WEEKENDS/HOLIDAY,14,TRAIN,NS18,4508,3746
2020-09,WEEKDAY,9,TRAIN,DT5,9873,9470
2020-09,WEEKENDS/HOLIDAY,9,TRAIN,DT5,3718,3889
2020-09,WEEKDAY,6,TRAIN,PE7,5988,881
2020-09,WEEKENDS/HOLIDAY,6,TRAIN,PE7,565,89
2020-09,WEEKENDS/HOLIDAY,14,TRAIN,CG1/DT35,3053,3259
2020-09,WEEKDAY,14,TRAIN,CG1/DT35,6805,6747
2020-09,WEEKENDS/HOLIDAY,12,TRAIN,SW6,1258,833
2020-09,WEEKDAY,12,TRAIN,SW6,3476,2195
2020-09,WEEKENDS/HOLIDAY,23,TRAIN,CC8,529,815
2020-09,WEEKDAY,23,TRAIN,CC8,1102,2041
2020-09,WEEKENDS/HOLIDAY,15,TRAIN,DT24,1106,1237
2020-09,WEEKDAY,15,TRAIN,DT24,2838,3556
2020-09,WEEKENDS/HOLIDAY,10,TRAIN,NS22,10107,36179
2020-09,WEEKDAY,10,TRAIN,NS22,12845,73842
2020-09,WEEKENDS/HOLIDAY,19,TRAIN,BP5,625,468
2020-09,WEEKDAY,19,TRAIN,BP5,2294,2327
2020-09,WEEKENDS/HOLIDAY,7,TRAIN,EW17,4777,3478
2020-09,WEEKDAY,7,TRAIN,EW17,38811,22365
2020-09,WEEKDAY,23,TRAIN,DT13,2061,1465
2020-09,WEEKENDS/HOLIDAY,23,TRAIN,DT13,696,550
2020-09,WEEKENDS/HOLIDAY,5,TRAIN,BP13,302,31
2020-09,WEEKDAY,5,TRAIN,BP13,1849,148
2020-09,WEEKENDS/HOLIDAY,15,TRAIN,PE7,1116,1375
2020-09,WEEKDAY,15,TRAIN,PE7,2453,3570
2020-09,WEEKENDS/HOLIDAY,10,TRAIN,PE6,2396,1896
2020-09,WEEKDAY,10,TRAIN,PE6,5431,4471
2020-09,WEEKDAY,18,TRAIN,SW1,3709,2713
2020-09,WEEKENDS/HOLIDAY,18,TRAIN,SW1,539,656
2020-09,WEEKENDS/HOLIDAY,11,TRAIN,EW22,1533,983
2020-09,WEEKDAY,11,TRAIN,EW22,6782,3507
2020-09,WEEKDAY,21,TRAIN,BP7,320,1318
2020-09,WEEKENDS/HOLIDAY,21,TRAIN,BP7,98,441
2020-09,WEEKENDS/HOLIDAY,18,TRAIN,CC2,1229,561
2020-09,WEEKDAY,18,TRAIN,CC2,6749,2695
2020-09,WEEKENDS/HOLIDAY,23,TRAIN,EW15,2849,609
2020-09,WEEKDAY,23,TRAIN,EW15,9379,1548
2020-09,WEEKENDS/HOLIDAY,11,TRAIN,DT22,1221,2139
2020-09,WEEKDAY,11,TRAIN,DT22,2739,3940
2020-09,WEEKENDS/HOLIDAY,23,TRAIN,NS23,5203,649
2020-09,WEEKDAY,23,TRAIN,NS23,12205,1783
2020-09,WEEKDAY,17,TRAIN,BP6/DT1,32921,49606
2020-09,WEEKENDS/HOLIDAY,17,TRAIN,BP6/DT1,10951,12583
2020-09,WEEKDAY,15,TRAIN,DT10,4729,2843
2020-09,WEEKENDS/HOLIDAY,15,TRAIN,DT10,922,736
